,time,SOA,O2C
254,0.425,25.9623,0.38388
255,0.4267,26.0497,0.38384
256,0.4283,26.1367,0.38381
257,0.43,26.2234,0.38378
258,0.4317,26.3097,0.38375
259,0.4333,26.3956,0.38371
260,0.435,26.4812,0.38368
261,0.4367,26.5664,0.38365
262,0.4383,26.6513,0.38361999999999996
263,0.44,26.7359,0.38359
264,0.4417,26.82,0.38356
265,0.4433,26.9039,0.38353000000000004
266,0.445,26.9873,0.3835
267,0.4467,27.0705,0.38345999999999997
268,0.4483,27.1533,0.38343
269,0.45,27.2357,0.3834
270,0.4517,27.3178,0.38337
271,0.4533,27.3996,0.38334
272,0.455,27.481,0.38332
273,0.4567,27.5621,0.38329
274,0.4583,27.6429,0.38326
275,0.46,27.7233,0.38323
276,0.4617,27.8034,0.3832
277,0.4633,27.8831,0.38316999999999996
278,0.465,27.9626,0.38314000000000004
279,0.4667,28.0417,0.38311
280,0.4683,28.1205,0.38308000000000003
281,0.47,28.1989,0.38306
282,0.4717,28.2771,0.38303000000000004
283,0.4733,28.3549,0.383
284,0.475,28.4324,0.38297
285,0.4767,28.5096,0.38295
286,0.4783,28.5864,0.38292
287,0.48,28.663,0.38289
288,0.4817,28.7392,0.38286
289,0.4833,28.8152,0.38284
290,0.485,28.8908,0.38281
291,0.4867,28.9661,0.38278
292,0.4883,29.0411,0.38276
293,0.49,29.1158,0.38273
294,0.4917,29.1902,0.38271
295,0.4933,29.2643,0.38268
296,0.495,29.338,0.38265
297,0.4967,29.4115,0.38263
298,0.4983,29.4847,0.3826
299,0.5,29.5576,0.38258000000000003
300,0.5017,29.6302,0.38255
301,0.5033,29.7025,0.38253000000000004
302,0.505,29.7745,0.3825
303,0.5067,29.8463,0.38248000000000004
304,0.5083,29.9177,0.38245
305,0.51,29.9888,0.38243
306,0.5117,30.0597,0.3824
307,0.5133,30.1303,0.38238
308,0.515,30.2006,0.38236
309,0.5167,30.2706,0.38233
310,0.5183,30.3403,0.38231
311,0.52,30.4097,0.38228
312,0.5217,30.4789,0.38226
313,0.5233,30.5478,0.38224
314,0.525,30.6164,0.38221
315,0.5267,30.6848,0.38219000000000003
316,0.5283,30.7528,0.38216999999999995
317,0.53,30.8206,0.38214000000000004
318,0.5317,30.8881,0.38211999999999996
319,0.5333,30.9554,0.3821
320,0.535,31.0224,0.38208000000000003
321,0.5367,31.0891,0.38205
322,0.5383,31.1556,0.38203000000000004
323,0.54,31.2218,0.38201
324,0.5417,31.2877,0.38199
325,0.5433,31.3534,0.38195999999999997
326,0.545,31.4188,0.38194
327,0.5467,31.4839,0.38192
328,0.5483,31.5488,0.3819
329,0.55,31.6135,0.38188
330,0.5517,31.6778,0.38186
331,0.5533,31.742,0.38183
